O.S.;Data;Tipo;Máquina;Nome Máquina;Modelo;Fabricante;Ano de Fabricação;Descrição;Origem;Ano;Mês;Semana;Dia
4966;2025-02-11;CORRETIVA;113.0;113 - Extrusora;113 - Carnevalli monocamada;Carnevalli ;2020.0;OS GERADA AUTOMATICAMENTE POR CARLOS EDUARDO FREITAS DE SOUZA OBRIGATORIO APONTAR O PROBLEMA MANUTENC?O CORRETIVA (FALHA/QUEBRA);Manutenção;2025;2;7;11
4976;2025-02-11;CORRETIVA;501.0;501 - Jaguar rebobinadeira;Jaguar;MegaSteel ;2000.0;OS GERADA AUTOMATICAMENTE POR JOSE RIAN MENDONCA DA SILVA OBRIGATORIO APONTAR O PROBLEMA MANUTENC?O CORRETIVA (FALHA/QUEBRA);Manutenção;2025;2;7;11
4978;2025-02-11;CORRETIVA;;;;;;OS GERADA AUTOMATICAMENTE POR PAULO EDUARDO PEREIRA DA FONSECA OBRIGATORIO APONTAR O PROBLEMA MANUTENC?O CORRETIVA (FALHA/QUEBRA);Manutenção;2025;2;7;11
5014;2025-02-13;CORRETIVA;108.0;108 - Extrusora;108 - Carnevalli monocamada;Carnevalli ;2008.0;OS GERADA AUTOMATICAMENTE POR EDIVAN LIMA DE AZEVEDO  OBRIGATORIO APONTAR O PROBLEMA MANUTENC?O CORRETIVA (FALHA/QUEBRA);Manutenção;2025;2;7;13
5015;2025-02-13;CORRETIVA;117.0;117 - Extrusora;117 - Carnevalli monocamada;Carnevalli ;2016.0;OS GERADA AUTOMATICAMENTE POR JOAO PEDRO CORASSARI VELLOSA OBRIGATORIO APONTAR O PROBLEMA MANUTENC?O CORRETIVA (FALHA/QUEBRA);Manutenção;2025;2;7;13
5016;2025-02-13;CORRETIVA;501.0;501 - Jaguar rebobinadeira;Jaguar;MegaSteel ;2000.0;OS GERADA AUTOMATICAMENTE POR JOSE RIAN MENDONCA DA SILVA OBRIGATORIO APONTAR O PROBLEMA MANUTENC?O CORRETIVA (FALHA/QUEBRA);Manutenção;2025;2;7;13
5017;2025-02-13;CORRETIVA;501.0;501 - Jaguar rebobinadeira;Jaguar;MegaSteel ;2000.0;OS GERADA AUTOMATICAMENTE POR JOSE RIAN MENDONCA DA SILVA OBRIGATORIO APONTAR O PROBLEMA MANUTENC?O CORRETIVA (FALHA/QUEBRA);Manutenção;2025;2;7;13
5018;2025-02-13;CORRETIVA;417.0;417 - Hece 1400;HECE-1400;HECE;2003.0;OS GERADA AUTOMATICAMENTE POR HELENO JO?O PESSOA OBRIGATORIO APONTAR O PROBLEMA MANUTENC?O CORRETIVA (FALHA/QUEBRA);Manutenção;2025;2;7;13
5019;2025-02-14;CORRETIVA;113.0;113 - Extrusora;113 - Carnevalli monocamada;Carnevalli ;2020.0;OS GERADA AUTOMATICAMENTE POR ANDRE SOUZA DOS SANTOS OBRIGATORIO APONTAR O PROBLEMA MANUTENC?O CORRETIVA (FALHA/QUEBRA);Manutenção;2025;2;7;14
5024;2025-02-16;CORRETIVA;112.0;112 - Extrusora;112 - Carnevalli monocamada;Carnevalli ;2019.0;OS GERADA AUTOMATICAMENTE POR JHONATAN MARQUES DOS SANTOS OBRIGATORIO APONTAR O PROBLEMA MANUTENC?O CORRETIVA (FALHA/QUEBRA);Manutenção;2025;2;7;16
5025;2025-02-17;CORRETIVA;118.0;118- Extrusora;118 - Carnevalli monocamada;Carnevalli ;2021.0;OS GERADA AUTOMATICAMENTE POR ERICK GABRIEL MORAIS DA SILVA OBRIGATORIO APONTAR O PROBLEMA MANUTENC?O CORRETIVA (FALHA/QUEBRA);Manutenção;2025;2;8;17
5034;2025-02-17;CORRETIVA;113.0;113 - Extrusora;113 - Carnevalli monocamada;Carnevalli ;2020.0;OS GERADA AUTOMATICAMENTE POR LINEKER FELIPE DE ANDRADE GRECCO OBRIGATORIO APONTAR O PROBLEMA MANUTENC?O CORRETIVA (FALHA/QUEBRA);Manutenção;2025;2;8;17
5035;2025-02-17;CORRETIVA;117.0;117 - Extrusora;117 - Carnevalli monocamada;Carnevalli ;2016.0;OS GERADA AUTOMATICAMENTE POR LINEKER FELIPE DE ANDRADE GRECCO OBRIGATORIO APONTAR O PROBLEMA MANUTENC?O CORRETIVA (FALHA/QUEBRA);Manutenção;2025;2;8;17
5036;2025-02-17;CORRETIVA;118.0;118- Extrusora;118 - Carnevalli monocamada;Carnevalli ;2021.0;OS GERADA AUTOMATICAMENTE POR ERICK GABRIEL MORAIS DA SILVA OBRIGATORIO APONTAR O PROBLEMA MANUTENC?O CORRETIVA (FALHA/QUEBRA);Manutenção;2025;2;8;17
5040;2025-02-17;CORRETIVA;417.0;417 - Hece 1400;HECE-1400;HECE;2003.0;OS GERADA AUTOMATICAMENTE POR HELENO JO?O PESSOA OBRIGATORIO APONTAR O PROBLEMA MANUTENC?O CORRETIVA (FALHA/QUEBRA);Manutenção;2025;2;8;17
5041;2025-02-18;CORRETIVA;113.0;113 - Extrusora;113 - Carnevalli monocamada;Carnevalli ;2020.0;OS GERADA AUTOMATICAMENTE POR ELIEL ODACI DE MELO OBRIGATORIO APONTAR O PROBLEMA MANUTENC?O CORRETIVA (FALHA/QUEBRA);Manutenção;2025;2;8;18
5042;2025-02-18;CORRETIVA;108.0;108 - Extrusora;108 - Carnevalli monocamada;Carnevalli ;2008.0;OS GERADA AUTOMATICAMENTE POR GUSTAVO JOSE BETTI DA SILVA OBRIGATORIO APONTAR O PROBLEMA MANUTENC?O CORRETIVA (FALHA/QUEBRA);Manutenção;2025;2;8;18
5045;2025-02-18;CORRETIVA;117.0;117 - Extrusora;117 - Carnevalli monocamada;Carnevalli ;2016.0;OS GERADA AUTOMATICAMENTE POR DAVID DA CRUZ MALHEIROS OBRIGATORIO APONTAR O PROBLEMA MANUTENC?O CORRETIVA (FALHA/QUEBRA);Manutenção;2025;2;8;18
5058;2025-02-18;CORRETIVA;417.0;417 - Hece 1400;HECE-1400;HECE;2003.0;OS GERADA AUTOMATICAMENTE POR HELENO JO?O PESSOA OBRIGATORIO APONTAR O PROBLEMA MANUTENC?O CORRETIVA (FALHA/QUEBRA);Manutenção;2025;2;8;18
5062;2025-02-19;CORRETIVA;417.0;417 - Hece 1400;HECE-1400;HECE;2003.0;OS GERADA AUTOMATICAMENTE POR HELENO JO?O PESSOA OBRIGATORIO APONTAR O PROBLEMA MANUTENC?O CORRETIVA (FALHA/QUEBRA);Manutenção;2025;2;8;19
5063;2025-02-19;CORRETIVA;417.0;417 - Hece 1400;HECE-1400;HECE;2003.0;OS GERADA AUTOMATICAMENTE POR HELENO JO?O PESSOA OBRIGATORIO APONTAR O PROBLEMA MANUTENC?O CORRETIVA (FALHA/QUEBRA);Manutenção;2025;2;8;19
